SID,PORT_ID,port,start_date,end_date,total_impact,max_impact,day_of_recover,CCD,BCD,ECD,max_impact_date,start_recovery_date (Slope),end_recovery_date,total_impact_value,C_normal,C_cyclone,B_normal,B_cyclone,E_normal,E_cyclone,Wind_speed,Surge_height,Rainfall,Seaport,Pop_C,Pop_CT,PCT_Pov,WF,IF_CEJ,PCT_TA,PCT_ACEW,PCT_TI,PCT_SV,IF_ETC,SL,PCT_CD,PCT_EB,PCT_HV,Railway_Length,Highway_Length,Dock_Couunt
2021256N21265,27,"Corpus Christi, TX",9/12/2021,9/15/2021,0,0,0,0.021492428,0.004494562,0.071103486,0,0,0,0,0.185778143,0.164285714,0.004733454,0.000238892,0.131535576,0.06043209,13,0.496,26.2114,1,353175,2730,0.79,0,1,72.53831695,39.14760964,98.35164835,81.38018971,1,0.398266001,48.55219256,83.9214004,22.78276182,44.69976388,72.05149245,34
2021256N21265,138,"Port of Harlingen Authority, TX",9/12/2021,9/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0.425,8.1123,1,421020,4148,0.84,0,1,90.47980528,8.809461485,84.54188356,86.18856952,0,0.988608577,4.019304099,33.66818003,5.368488685,11.49391115,23.17225343,5
2021256N21265,139,"Brownsville, TX",9/12/2021,9/14/2021,0,0,0,0.002069452,5.50E-05,0.026656041,0,0,0,0,0.160250619,0.158181167,5.50E-05,0,0.071016401,0.044360361,12.6,0.507,5.7121,1,421020,5072,0.88,0,1,53.96062271,99.93812912,66.62087912,95.00572001,1,11.17156,70.02025739,13.95631502,76.04645075,71.39610443,31.45825332,31
2021256N21265,28,"Victoria, TX",9/13/2021,9/15/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0.69,4.8214,1,91322,3225,0.59,1,1,89.11099865,51.49917902,99.47585309,94.664903,1,0.015102668,23.23403241,31.94151503,43.19182353,47.41633969,0,3
2021256N21265,29,"Calhoun Port Authority, TX",9/13/2021,9/17/2021,0,0,0,0.003913435,0,0,0,0,0,0,0.166547843,0.162634409,0.000348937,0.000962844,0.104715047,0.169707981,16.5,0.69,0.82,1,20105,4605,0.78,0,1,29.7462406,98.19384623,27.78340081,79.19467086,1,0.148552897,61.81124881,51.40552199,89.08454894,0,12.86644873,21
2021256N21265,32,"Galveston, TX",9/13/2021,9/17/2021,0,0,0,0.022743096,0.002908204,0.023225781,0,0,0,0,0.187959003,0.165215907,0.004998145,0.002089941,0.191687841,0.168462059,21,0.947,51.3032,1,350684,3429,0.98,1,1,78.81603046,38.91559384,98.83000771,67.49725916,1,1.06381052,79.10867493,75.00446859,18.08771387,106.5651843,52.11589621,50
2021256N21265,33,"Houston Port Authority, TX",9/13/2021,9/17/2021,0,0,0,0.027362352,0.017438775,0.020841825,0,0,0,0,0.23145259,0.204090238,0.040241832,0.022803057,0.291954474,0.271112649,12.4,1.786,2.41,1,4731122,3669,0.92,1,1,42.20768267,27.16845537,44.12352998,91.38543305,1,0.028902552,77.87178265,98.28048475,20.33529258,255.2834684,79.16706021,229
2021256N21265,34,"Beaumont, TX",9/13/2021,9/17/2021,0,0,0,0.021835492,0,0.020383132,0,0,0,0,0.172684799,0.150849307,0.006921178,0.01045493,0.106368626,0.085985494,12.2,0.651,0,1,256521,1617,0.86,1,1,23.45286293,98.88989363,39.33993638,97.0637304,1,0.401576661,98.83222116,98.51761818,97.52635462,177.0853231,56.40203353,13
2021256N21265,36,"Orange County Nav District, TX",9/13/2021,9/17/2021,0,0,0,0.02355923,6.26E-05,0.017118907,0,0,0,0,0.138571408,0.115012178,6.26E-05,0,0.02793527,0.010816363,12.2,0.651,8.91,1,84810,3283,0.75,0,0,65.3340081,44.87661519,72.45638134,72.88717289,1,1.409428011,47.78717827,78.26713855,48.00466411,24.80922205,22.5410433,8
2021256N21265,37,"Lake Charles Harbor District, LA",9/13/2021,9/17/2021,0,0,0,0.000569829,0,0.002465103,0,0,0,0,0.181588997,0.181019168,0.002413033,0.006392874,0.109922322,0.107457219,19.2,0.545,25.675,1,216783,4464,0.36,0,0,91.85343166,55.07222235,87.86027569,14.27260594,0,6.039098679,32.47735939,36.01329854,27.13751993,8.420022321,10.2096898,7
2021256N21265,38,"Port of Iberia District, LA",9/14/2021,9/17/2021,0,0,0,0,0,1.59E-63,0,0,0,0,0,0,0,0,1.59E-63,0,11.4,0.616,31.3429,1,70288,3793,0.89,1,1,56.91873916,99.12428908,58.11764989,59.29739263,1,19.69504161,61.61224976,34.50708421,63.66870523,4.405227273,8.422546884,39
2021256N21265,39,"West St. Mary Parish Port, LA",9/14/2021,9/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0.325,45.4101,1,49398,1999,0.66,0,1,45.20676692,99.98929158,47.08044149,67.75465942,1,24.75534,85.65181125,48.96269021,95.33707731,14.08786715,19.5917999,3
2021256N21265,40,"Port of Greater Baton Rouge, LA",9/14/2021,9/17/2021,0,0,0,0.017908587,0.001313042,0.015484601,0,0,0,0,0.173260858,0.155352271,0.001359793,4.68E-05,0.131190264,0.115705663,9.4,0.325,38.5228,1,27202,4545,0.4,0,0,46.28518411,85.47819051,68.64396568,40.50002383,1,0,55.107245,59.07958865,83.636342,61.97788469,74.13467471,23
2021256N21265,41,"South Louisiana, LA, Port of",9/14/2021,9/17/2021,0,0,0,0.014132335,0.006424666,0,0,0,0,0,0.206884227,0.192751892,0.01084672,0.004422054,0.200901133,0.216939015,11.2,0.668,0.15,1,42481,1966,0.56,1,1,75.0409678,52.08100326,78.89314633,54.5974546,1,3.812527511,25.37059104,65.65140195,42.92054351,64.86154799,26.78614458,21
2021256N21265,42,"Terrebonne Parish Port, LA",9/14/2021,9/17/2021,0,0,0,0.068379877,0,0.016168733,0,0,0,0,0.068379877,0,0,0,0.016168733,0,9.4,0.325,0,1,109577,2955,0.94,1,1,88.44346443,11.22480546,91.0521496,96.10920444,1,1.263971822,43.99904671,60.8086369,9.5447731,0,47.71695596,15
2021256N21265,43,"New Orleans, LA",9/14/2021,9/17/2021,0,0,0,0,0,0,0,0,0,0,0.185898559,0.204090238,0.002614196,0.007931524,0.157639342,0.217268743,11.2,0.668,44.894,1,440783,1873,0.74,0,1,79.9944573,38.26475977,79.84263543,89.62295629,1,5.883773194,71.61105815,97.5941086,26.48549604,70.50210197,71.52025534,78
2021256N21265,45,"Greater Lafourche Port, LA",9/14/2021,9/17/2021,0,0,0,0.073512792,0.000138666,0.017952673,0,0,0,0,0.073512792,0,0.000138666,0,0.017952673,1.03E-35,11.2,0.621,0.53,1,97565,2129,0.68,0,1,95.11157702,34.97727435,96.45628494,62.04061204,0,2.856976041,13.49976168,14.98826249,21.52630702,0,0,57
2021256N21265,114,"Port of Vicksburg, MS",9/14/2021,9/17/2021,0,0,0,0.156734694,0,0.068526929,0,0,0,0,0.156734694,0,0,0,0.068526929,0,11.2,0.668,0,0,10017,1846,0.66,0,1,75.74826489,27.10539466,86.2444573,71.15329615,0,0,9.829599619,18.93850022,24.41877067,50.75663992,40.90727554,5
2021256N21265,115,"Central Louisiana Regional, LA",9/14/2021,9/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0.58,22.2232,0,130013,2409,0.87,0,1,42.84027376,72.22235442,42.94751301,89.8338815,1,0,53.40204957,91.41672327,97.60369322,51.46820686,106.4462516,0
2021256N21265,44,"Plaquemines Port District, LA",9/15/2021,9/17/2021,0,0,0,0.01017935,0,0,0,0,0,0,0.231638971,0.22145962,0.036802489,0.043185009,0.275977825,0.315890349,11.9,0.785,1.9009,1,23515,1808,0.95,1,1,97.08164642,92.90031649,94.63080779,94.43371943,1,0.969463683,56.74451859,19.18874152,97.80477358,0,13.43075913,1
2021256N21265,46,"Port of Gulfport, MS",9/15/2021,9/17/2021,0,0,0,0.024127681,0.000215292,0.022344726,0,0,0,0,0.146581823,0.122454143,0.000215292,0,0.038156633,0.015811907,17,0.905,29.0817,1,208620,848,0.71,0,0,53.73529979,23.67275064,54.80648737,68.58406025,1,0.151334545,59.95114395,69.50035153,21.89515265,30.51200325,40.90197572,19
2021256N21265,47,"Port of Pascagoula, MS",9/15/2021,9/17/2021,0,0,0,0,0.00078075,0.013839384,0,0,0,0,0.167822809,0.169245563,0.001055689,0.000274939,0.074389621,0.060550237,8.8,0.612,69.9929,1,143245,2080,0.82,1,1,37.15900328,83.52092902,34.65876229,48.63792364,1,2.482743,70.79122974,65.39877739,81.02110749,24.23887335,24.62524043,2
2021256N21265,48,"Mobile, AL",9/15/2021,9/16/2021,0,0,0,0,0,0,0,0,0,0,0.182137746,0.207194083,0.002588406,0.013416271,0.125156908,0.205114922,9.3,0.583,21.3538,1,414809,3354,0.88,1,1,73.30104106,14.58487019,93.4608155,79.18990419,1,0.869723684,30.60057197,92.44152099,12.49196868,190.7470371,69.65676454,50
2021256N21265,112,"Port of Rosedale, MS",9/15/2021,9/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.905,0.0011,0,30980,2708,0.97,1,1,88.18078851,44.7707208,96.99489107,95.53124553,1,0,17.06029552,6.645694062,51.17078743,0,7.315532478,6
2021256N21265,113,"Port of Greenville, MS",9/15/2021,9/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.668,0.0011,0,44922,3200,0.77,0,1,48.40707538,79.83009304,56.63557933,64.56933124,1,0,46.24046711,64.01291722,80.85810152,13.59008211,16.21631606,19
2021256N21265,111,"Helena-West Helena Port, AR",9/17/2021,9/17/2021,0,0,0,0.156734694,0,0.068526929,0,0,0,0,0.156734694,0,0,0,0.068526929,0,9,0.5,0.27,0,16571,1542,0.97,1,1,33.69722383,58.90583728,42.56193368,97.29491396,1,0,31.89585319,74.31928407,99.13142803,9.065246454,15.71857058,6
2021259N30286,54,"Wilmington, NC",9/16/2021,9/17/2021,0,0,0,0,0,0,0,0,0,0,0.196672133,0.200165426,0.00318562,0.005209459,0.177000282,0.194825038,10.9,0.249,0.0002,1,225707,1846,0.89,0,1,32.78147291,49.1397568,31.96332177,73.42223176,1,2.101888761,63.25786463,89.93910795,36.46693477,26.25174742,53.52483823,20
2021259N30286,55,"Morehead City, NC",9/16/2021,9/17/2021,0,0,0,0,0,0,0,0,0,0,0.036719167,0.148694316,0,0.000105189,0.00461193,0.060474701,7.35,0.304,8.9408,1,67685,1236,0.27,0,0,33.21042992,96.75534826,31.02106227,56.64950665,1,0.742525,92.32483317,78.29216268,76.78890132,25.98292613,19.80369527,15
2021259N30286,56,"Virginia, VA, Port of",9/16/2021,9/17/2021,0,0,0,0,0,0,0,0,0,0,0.201423473,0.214610354,0.006251074,0.020442545,0.180563116,0.221897983,5.8,0.347,0.0403,1,238005,2546,0.31,0,0,31.81029497,30.23582324,29.61128783,30.54006387,0,0.262182302,50.38012393,99.38631299,13.11186731,257.5222337,57.21231589,21
2021259N30286,62,"Port Jefferson, NY",9/17/2021,9/18/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.245,0.0907,1,1525894,4843,0.08,0,0,67.99089069,24.15581943,63.8917004,14.68134801,0,0.21517115,16.48236416,55.00542189,28.54389263,12.73297049,9.029622533,8
2021259N30286,65,"Port of Providence, RI",9/18/2021,9/18/2021,0,0,0,0,0.001293768,0.008969985,0,0,0,0,0.134358816,0.151209677,0.002696293,0.001402525,0.022014161,0.013044176,5.6,0.241,0,1,660728,3314,0.91,0,0,24.37825333,29.69564286,22.5503663,56.18594785,0,0.118777885,61.89346997,99.04431654,30.51781167,29.8476603,140.8762173,7
2021262N16307,140,"Guaynabo, PR",9/20/2021,9/22/2021,0,0,0,0.094208338,1.43E-05,0.004927924,0,0,0,0,0.094208338,0,1.43E-05,0,0.004927924,3.84E-79,7.3,0.117,0,1,82872,3021,0.96,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,77.24948833,4
2021262N16307,141,"San Juan, PR",9/20/2021,9/22/2021,0,0,0,0.022039417,0.004769587,0.025991355,0,0,0,0,0.173009737,0.15097032,0.014638008,0.009868421,0.053371344,0.027379989,7.3,0.117,0,1,82872,3021,0,0,0,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,102.4065089,7
2021262N16307,142,"Yabucoa, PR",9/20/2021,9/22/2021,0,0,0,0.036525444,0,0.001209312,0,0,0,0,0.036525444,0,0,0,0.001209312,3.84E-79,8.4,0.117,7.2009,1,82872,3021,0.97,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,18.64235386,0
2021262N16307,143,"Guayama, PR",9/20/2021,9/22/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.117,11.4311,1,82872,3021,0.9,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,17.07692605,0
2021262N16307,144,"Virgin Islands - St. Croix, VI",9/20/2021,9/22/2021,0,0,0,0.024220551,0.001346185,0.014579663,0,0,0,0,0.139621947,0.115401396,0.001346185,0,0.018064432,0.003484769,8.4,0.177,0.5807,1,82872,3021,0,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,21.18037145,4
2021299N33284,53,"Port of Charleston, SC",10/25/2021,10/25/2021,0,0,0,0,0,0.02002531,0,0,0,0,0.224439951,0.270225127,0.016043529,0.086333984,0.206080562,0.186055252,5.3,0.151,0,1,408481,1191,0.72,0,0,4.482359746,81.49584751,4.012434933,50.38610039,0,1.713303,85.70424214,85.39663247,66.31368536,19.19921243,50.19533816,6
2021299N33284,54,"Wilmington, NC",10/25/2021,10/26/2021,0,0,0,0.028881979,0.005920868,0.112352472,0,0,0,0,0.203552058,0.174670079,0.007240713,0.001319844,0.137319692,0.02496722,11.6,0.068,0.9203,1,225707,1846,0.89,0,1,32.78147291,49.1397568,31.96332177,73.42223176,1,2.101888761,63.25786463,89.93910795,36.46693477,26.25174742,53.52483823,20
2021299N33284,55,"Morehead City, NC",10/25/2021,10/26/2021,0,0,0,0,0.000426766,0.014202566,0,0,0,0,0.13054208,0.156133662,0.000426766,0,0.021475469,0.007272902,7.69,0.112,5.2901,1,67685,1236,0.27,0,0,33.21042992,96.75534826,31.02106227,56.64950665,1,0.742525,92.32483317,78.29216268,76.78890132,25.98292613,19.80369527,15
2021299N33284,56,"Virginia, VA, Port of",10/25/2021,10/26/2021,0,0,0,0.00521933,0,0.078834937,0,0,0,0,0.209779476,0.204560146,0.009231067,0.028192918,0.146050975,0.067216038,7.4,0.167,0.5003,1,238005,2546,0.31,0,0,31.81029497,30.23582324,29.61128783,30.54006387,0,0.262182302,50.38012393,99.38631299,13.11186731,257.5222337,57.21231589,21
2021299N33284,65,"Port of Providence, RI",10/26/2021,10/27/2021,0,0,0,0.125559564,0.003705233,0.022263226,0,0,0,0,0.125559564,0,0.003705233,0,0.022263226,2.86E-67,16.8,0.305,11.814,1,660728,3314,0.91,0,0,24.37825333,29.69564286,22.5503663,56.18594785,0,0.118777885,61.89346997,99.04431654,30.51781167,29.8476603,140.8762173,7
2021299N33284,67,"Portsmouth, NH",10/26/2021,10/27/2021,0,0,0,0,0,0,0,0,0,0,0.071889317,0.137677138,0,0,0.006073742,0.008906368,16.8,0.249,1.3313,1,211969,6672,0.25,0,0,65.59547908,28.03940699,62.5409678,51.53367653,0,0.382365375,17.37607245,39.8991885,33.74818552,23.32326683,37.90739944,5
2021299N33284,69,"Searsport, ME",10/26/2021,10/27/2021,0,0,0,0,0.001527616,0,0,0,0,0,0.065580022,0.140034623,0.001527616,0,0.004016686,0.021523785,13.8,-0.03,1.3807,1,39596,6292,0.44,0,1,74.87348178,56.22754206,80.77284558,51.08322608,1,0.1438604,24.58889418,7.612102146,85.43059753,19.57955125,8.042512401,4
2021299N33284,61,"New York, NY & NJ",10/27/2021,10/27/2021,0,0,0,0.022952075,0,0.055452273,0,0,0,0,0.196952543,0.174000468,0.024673803,0.025761625,0.13715704,0.081704767,10.1,0.479,0.3403,1,2736119,2223,0.67,0,0,50.52896665,11.01420651,46.98525159,58.63959197,1,0.031374168,70.76739752,99.11938893,13.16659924,5.310926804,13.23278936,238
2021299N33284,62,"Port Jefferson, NY",10/27/2021,10/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0.411,9.0103,1,1525894,4843,0.08,0,0,67.99089069,24.15581943,63.8917004,14.68134801,0,0.21517115,16.48236416,55.00542189,28.54389263,12.73297049,9.029622533,8
2021299N33284,63,"Bridgeport, CT",10/27/2021,10/27/2021,0,0,0,0.136616568,0,0.019012952,0,0,0,0,0.136616568,0,0,0,0.019012952,0,11.7,0.411,3.4801,1,61512,4649,0.76,1,1,47.7070079,18.15791352,46.38157895,91.25077458,1,0.25691241,53.87392755,99.73307594,42.7991814,44.51820194,102.8737214,15
2021299N33284,64,"New Haven, CT",10/27/2021,10/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,0.371,1.82,1,134023,7042,0.66,0,1,13.58444187,53.3779121,17.60531136,82.79112446,1,0.159136367,80.11916111,99.51262527,76.37484235,81.49594049,127.1276671,13
2021299N33284,70,"Albany Port District, NY",10/27/2021,10/27/2021,0,0,0,0,0,0,0,0,0,0,0.136175688,0.140034623,0,0,0.019273144,0.021523785,11.7,0.612,0.5505,1,314851,3063,0.97,1,1,33.00077116,19.18830164,30.85719105,95.68020401,1,0,68.75953289,99.96425124,47.86188516,117.1266949,110.6051353,15
2022154N21273,50,"Jacksonville, FL",6/4/2022,6/5/2022,0,0,0,0.022332874,0,0,0,0,0,0,0.235995664,0.213662791,0.036312139,0.043122123,0.180115897,0.184847681,8,0.131,0.0901,1,995566,2320,0.94,1,1,28.973877,35.3806249,72.24672258,87.88431288,1,0.225099112,81.9506673,99.18254507,43.9782976,75.09877095,135.9016911,20
2022154N21273,51,"Port of Brunswick, GA",6/4/2022,6/5/2022,0,0,0,0.037413019,0.005850704,0.016085962,0,0,0,0,0.200023639,0.162610619,0.005850704,0,0.105984359,0.089898396,6.5,0.156,0.0302,1,84500,5359,0.51,0,0,93.57528436,7.209147372,96.45748988,13.58739692,0,0.402141383,3.646329838,32.59333405,5.07103253,24.94975637,10.89814897,14
2022154N21273,126,"Tampa Port Authority, FL",6/4/2022,6/5/2022,0,0,0,0,0,0,0,0,0,0,0.201728811,0.201923077,0.010193543,0.022455547,0.217516059,0.278024078,6.8,0.222,0.0014,1,1459779,2655,0.05,0,0,55.20773087,23.75960783,51.37242144,65.91710758,0,1.920762842,33.65705434,42.9890728,7.175832282,0,0,75
2022154N21273,127,"Manatee County Port, FL",6/4/2022,6/5/2022,0,0,0,0.019272281,0.000598041,0,0,0,0,0,0.169887035,0.150614754,0.000598041,0,0.099599713,0.12464931,9,0.225,0.5918,1,399714,4204,0.27,1,1,61.55894544,99.87387859,75.53499132,67.56041756,1,8.638611,72.21282173,61.42113228,78.93534493,28.12006348,12.09063735,9
2022154N21273,129,"Port of Palm Beach District, FL",6/4/2022,6/5/2022,0,0,0,0.03997957,0.004462608,0.028078605,0,0,0,0,0.159297752,0.119318182,0.004462608,0,0.034095775,0.00601717,15.6,0.171,39.2803,1,1492199,2494,0.64,0,1,37.44336804,50.91854461,39.7351552,89.16893084,1,0.047985685,78.57125834,98.26261037,45.78802085,50.39588208,45.45289096,13
2022154N21273,131,"PortMiami, FL",6/4/2022,6/5/2022,0,0,0,0.012820871,9.21E-05,0,0,0,0,0,0.181398853,0.168577982,0.001178543,0.001086436,0.079569579,0.091216938,14.5,0.223,63.0403,1,2701776,4910,0,0,0,23.67336611,41.8615996,25.7109119,68.51017684,1,0.086889729,92.37368923,91.73250396,18.24596055,20.41886182,108.2830806,27
2022183N32280,51,"Port of Brunswick, GA",7/1/2022,7/2/2022,0,0,0,0.009984116,0.002780004,0.01788689,0,0,0,0,0.192404083,0.182419967,0.006803401,0.004023397,0.094131541,0.076244651,7.9,0.13,23.1106,1,84500,5359,0.51,0,0,93.57528436,7.209147372,96.45748988,13.58739692,0,0.402141383,3.646329838,32.59333405,5.07103253,24.94975637,10.89814897,14
2022183N32280,52,"Port of Savannah, GA",7/1/2022,7/2/2022,0,0,0,0.042483059,0.020521282,0.10517638,0,0,0,0,0.234817155,0.192334096,0.029501547,0.008980265,0.198080473,0.092904092,7.8,0.208,0.6306,1,295291,2929,0.61,0,0,4.542606516,90.60633463,8.220069404,72.05538872,1,2.542949951,98.80243089,97.59172535,71.65837756,86.51748892,96.48221647,26
2022183N32280,53,"Port of Charleston, SC",7/1/2022,7/2/2022,0,0,0,0.012310678,0,0.0506808,0,0,0,0,0.218063432,0.205752754,0.01254269,0.017105245,0.160153295,0.109472496,14,0.275,0.16,1,408481,1191,0.72,0,0,4.482359746,81.49584751,4.012434933,50.38610039,0,1.713303,85.70424214,85.39663247,66.31368536,19.19921243,50.19533816,6
2022183N32280,54,"Wilmington, NC",7/1/2022,7/2/2022,0,0,0,0,0,0,0,0,0,0,0.209104821,0.221184211,0.006517938,0.034814609,0.140082743,0.161672955,18.5,0.114,9.0623,1,225707,1846,0.89,0,1,32.78147291,49.1397568,31.96332177,73.42223176,1,2.101888761,63.25786463,89.93910795,36.46693477,26.25174742,53.52483823,20
2022183N32280,55,"Morehead City, NC",7/1/2022,7/2/2022,0,0,0,0.104088689,5.97E-05,0.015777409,0,0,0,0,0.104088689,0,5.97E-05,0,0.015777409,4.77E-39,10.2,0.138,3.671,1,67685,1236,0.27,0,0,33.21042992,96.75534826,31.02106227,56.64950665,1,0.742525,92.32483317,78.29216268,76.78890132,25.98292613,19.80369527,15
2022183N32280,126,"Tampa Port Authority, FL",7/1/2022,7/1/2022,0,0,0,0.02268313,0.004598969,0,0,0,0,0,0.208964159,0.186281028,0.014893077,0.010294108,0.224048123,0.235423067,8.1,0.255,0.2306,1,1459779,2655,0.05,0,0,55.20773087,23.75960783,51.37242144,65.91710758,0,1.920762842,33.65705434,42.9890728,7.175832282,0,0,75
2022183N32280,128,"Canaveral Port District, FL",7/1/2022,7/2/2022,0,0,0,0.001142407,0,0.012790175,0,0,0,0,0.163479442,0.162337035,0.000447655,0.006297126,0.04561516,0.032824985,9.2,0.069,0.0005,1,606621,2131,0,0,0,28.35333526,79.73966637,28.38948332,36.98579532,1,0.460419931,88.73331745,72.29590438,68.83492373,0,35.98131128,22
2022183N32280,56,"Virginia, VA, Port of",7/2/2022,7/2/2022,0,0,0,0.03542007,0,0.080611899,0,0,0,0,0.197757105,0.162337035,0.003626715,0.009783393,0.121300824,0.040688925,6.8,-0.055,0,1,238005,2546,0.31,0,0,31.81029497,30.23582324,29.61128783,30.54006387,0,0.262182302,50.38012393,99.38631299,13.11186731,257.5222337,57.21231589,21
2022246N18301,140,"Guaynabo, PR",9/3/2022,9/6/2022,0,0,0,0,0,0,0,0,0,0,0.105327899,0.126594149,0,0,0.00377565,0.004095802,12.8,0.188,0,1,82872,3021,0.96,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,77.24948833,4
2022246N18301,141,"San Juan, PR",9/3/2022,9/6/2022,0,0,0,0,0.009525613,0,0,0,0,0,0.160614157,0.170110887,0.020729484,0.011203871,0.031107836,0.035201743,12.8,0.188,0,1,82872,3021,0,0,0,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,102.4065089,7
2022246N18301,142,"Yabucoa, PR",9/3/2022,9/6/2022,0,0,0,0.052624308,0,0.000508449,0,0,0,0,0.052624308,0,0,0,0.000508449,1.51E-50,12.8,0.196,16.2115,1,82872,3021,0.97,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,18.64235386,0
2022246N18301,143,"Guayama, PR",9/3/2022,9/5/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.188,9.6727,1,82872,3021,0.9,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,17.07692605,0
2022246N18301,144,"Virgin Islands - St. Croix, VI",9/3/2022,9/5/2022,0,0,0,0,0,0,0,0,0,0,0.146844434,0.187522155,0.008298653,0.020521665,0.0153376,0.030933075,8.2,0.253,0.101,1,82872,3021,0,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,21.18037145,4
2022248N14259,23,"Oxnard Harbor District, CA",9/9/2022,9/11/2022,0,0,0,0.004055762,0.000666837,1.17E-08,0,0,0,0,0.081606782,0.07755102,0.000666837,0,1.17E-08,4.07E-14,6.8,0.529,1.151,1,843840,2398,0.34,0,0,10.80104106,30.29769412,9.422594949,63.66008866,0,0.385742862,67.63465205,86.48577795,50.46641125,29.69529171,17.25968708,8
2022248N14259,24,"Port of Los Angeles, CA",9/9/2022,9/11/2022,0,0,0,0.005979116,0.002643998,1.93E-08,0,0,0,0,0.096455306,0.09047619,0.003738222,0.001094225,1.93E-08,7.02E-14,7.1,0.605,0,1,10013976,1237,0,0,0,38.51696549,5.608833258,44.72840756,65.05314839,0,0.040210003,46.76239276,92.05185953,12.08980796,106.3006601,33.91893028,71
2022248N14259,26,"San Diego Unified Port, CA",9/9/2022,9/11/2022,0,0,0,0.000136578,0,1.16E-08,0,0,0,0,0.079303245,0.079166667,0.003472106,0.004031355,1.16E-08,4.25E-14,7.1,0.609,5.5812,1,3298648,4066,0,0,0,26.4085695,16.5861552,25.43618662,38.77687211,0,0.148434323,82.43922784,97.53810222,25.56933108,38.48090921,115.5992293,32
2022257N16312,144,"Virgin Islands - St. Croix, VI",9/16/2022,9/19/2022,0,0,0,0.014482061,0.00698741,0.010570221,0,0,0,0,0.151973939,0.137491878,0.007435338,0.000447928,0.016321408,0.005751187,9.9,0.24,16.1724,1,82872,3021,0,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,21.18037145,4
2022257N16312,140,"Guaynabo, PR",9/17/2022,9/20/2022,0,0,0,0,0,0.000418724,0,0,0,0,0.106521388,0.134831461,0,0,0.004037278,0.003618554,19,0.163,0,1,82872,3021,0.96,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,77.24948833,4
2022257N16312,141,"San Juan, PR",9/17/2022,9/20/2022,0,0,0,0,0,0.00999746,0,0,0,0,0.163275541,0.183206107,0.016291112,0.017094298,0.040219973,0.030222513,19,0.163,0,1,82872,3021,0,0,0,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,102.4065089,7
2022257N16312,142,"Yabucoa, PR",9/17/2022,9/19/2022,0,0,0,0.024747583,0,0.000539771,0,0,0,0,0.024747583,0,0,0,0.000539771,3.14E-43,19,0.418,7.6515,1,82872,3021,0.97,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,18.64235386,0
2022257N16312,143,"Guayama, PR",9/17/2022,9/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.058,0,1,82872,3021,0.9,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,17.07692605,0
2022266N12294,129,"Port of Palm Beach District, FL",9/27/2022,9/30/2022,0,0,0,0,0.002204266,0.002579669,0,0,0,0,0.11846822,0.152488973,0.002204266,0,0.025238292,0.022658623,19.8,0.408,32.7318,1,1492199,2494,0.64,0,1,37.44336804,50.91854461,39.7351552,89.16893084,1,0.047985685,78.57125834,98.26261037,45.78802085,50.39588208,45.45289096,13
